1, 1, Владана, Јовановић, 1996, FEMALE, 36.806471440466105, 1, 24, 21, RIGHT_BOTTOM, false
1120, 27, Рената, Стевановић, 1921, FEMALE, 36.41457436279785, 14, 9, 11, LEFT_TOP, false
1121, 28, Добринка, Милосављевић, 1998, FEMALE, 35.86320398873583, 15, 6, 11, LEFT, false
1122, 29, Александра, Симић, 1994, FEMALE, 36.132697142690965, 16, 16, 18, RIGHT, false
1123, 30, Борис, Лазарев, 1966, MALE, 35.709471766219266, 9, 19, 12, LEFT, false
1124, 31, Миленко, Лазарев, 1964, MALE, 36.53087789791665, 10, 16, 15, RIGHT, false
1125, 32, Дарја, Ковач, 1977, FEMALE, 36.22958728134792, 17, 19, 7, LEFT_TOP, false
1126, 34, Каћа, Симић, 1973, FEMALE, 36.75359777943854, 19, 17, 21, LEFT_TOP, false
1127, 35, ﻿Никола, Максимовић, 2000, MALE, 36.90636963666951, 11, 12, 15, BOTTOM, false
1128, 36, Павле, Аранаутовић, 2017, MALE, 36.411446900968514, 6, 25, 13, RIGHT, false
1129, 37, Владимир, Пузић, 2018, MALE, 35.85089149527247, 7, 9, 7, LEFT, false
1130, 38, Бојан, Јовановић, 1997, MALE, 36.398137656747004, 12, 25, 17, LEFT, false
1131, 39, Владимир, Босанчић, 2010, MALE, 36.360475491703845, 8, 25, 25, BOTTOM, false
1132, 40, Каћа, Миличевић, 2005, FEMALE, 35.83444676992461, 9, 25, 20, RIGHT, false
1133, 41, Петар, Обилић, 2009, MALE, 36.077037035255906, 10, 25, 14, LEFT, false
1134, 42, Ксенија, Жељковић, 2017, FEMALE, 36.79920667396875, 11, 8, 19, LEFT, false
1135, 43, Живојин, Пузић, 2018, MALE, 36.302433139395625, 12, 25, 14, LEFT, false
1136, 45, Симона, Косанчић, 2012, FEMALE, 36.152931767508015, 14, 7, 14, LEFT, false
1137, 46, Дарио, Марковић, 2003, MALE, 36.87049752311228, 15, 22, 13, RIGHT, false
1138, 47, Неда, Јовановић, 2005, FEMALE, 35.876679724562656, 16, 12, 25, BOTTOM, false
1139, 1, Владана, Јовановић, 1996, FEMALE, 36.806471440466105, 1, 25, 21, LEFT, false
1140, 2, Јелена, Јовић, 1958, FEMALE, 35.95332837588378, 2, 22, 20, RIGHT, false
1141, 3, Каћа, Перић, 1958, FEMALE, 36.61924226593284, 3, 12, 24, TOP, false
1142, 4, Катарина, Пијетловић, 2018, FEMALE, 36.44687992485875, 1, 25, 17, LEFT, false
1143, 5, Стефана, Живановић, 1963, FEMALE, 36.82114864379636, 4, 8, 22, BOTTOM, false
1144, 6, Драгољуб, Миличевић, 1967, MALE, 35.67228618749204, 1, 25, 21, LEFT, false
1145, 7, Драгољуб, Петровић, 1971, MALE, 36.15620255029654, 2, 22, 20, RIGHT, false
1146, 8, Јована, Јовановић, 1994, FEMALE, 36.71050633822746, 5, 16, 11, RIGHT, false
1147, 9, Николина, Пијетловић, 2019, FEMALE, 35.81826314511071, 2, 25, 17, RIGHT, false
1148, 10, Александар, Лазарев, 1956, MALE, 36.21935304086974, 3, 12, 24, TOP, false
1149, 11, Сретен, Ковачевић, 2013, MALE, 36.90054335655248, 3, 6, 6, LEFT, false
1150, 12, Вања, Петров, 1975, FEMALE, 35.97685994400777, 6, 25, 11, LEFT, false
1151, 13, Горан, Јојић, 1997, MALE, 36.190243628512576, 4, 8, 22, BOTTOM, false
1152, 14, Ксенија, Максимовић, 1985, FEMALE, 35.97629657829171, 7, 7, 19, BOTTOM, false
1153, 15, Марија, Филиповић, 2007, FEMALE, 35.83556478910582, 4, 25, 24, LEFT, false
1154, 17, Жељко, Живановић, 1931, MALE, 36.048151000239784, 6, 25, 10, LEFT, false
1155, 19, Андрија, Косанчић, 2019, MALE, 36.61168322689645, 5, 23, 14, RIGHT_BOTTOM, false
1156, 20, Ђорђе, Ковач, 1924, MALE, 36.55829610794355, 7, 12, 18, BOTTOM, false
1157, 21, Адријана, Босанчић, 1961, FEMALE, 36.55490950391522, 9, 19, 10, LEFT, false
1158, 22, Нена, Перић, 1940, FEMALE, 36.893249433312874, 10, 12, 12, TOP, false
1159, 23, Обренка, Николић, 1926, FEMALE, 36.677825245813544, 11, 1, 11, RIGHT, false
1160, 24, Дуња, Ковач, 1950, FEMALE, 36.50384953298325, 12, 20, 16, TOP, false
1161, 26, Петар, Лазарев, 2000, MALE, 35.85702137882342, 8, 3, 25, BOTTOM, false
1162, 27, Рената, Стевановић, 1921, FEMALE, 36.41457436279785, 14, 9, 12, RIGHT, false
1163, 28, Добринка, Милосављевић, 1998, FEMALE, 35.86320398873583, 15, 6, 10, LEFT, false
1164, 29, Александра, Симић, 1994, FEMALE, 36.132697142690965, 16, 15, 17, LEFT_TOP, false
1165, 30, Борис, Лазарев, 1966, MALE, 35.709471766219266, 9, 19, 11, LEFT, false
1166, 31, Миленко, Лазарев, 1964, MALE, 36.53087789791665, 10, 17, 16, RIGHT_BOTTOM, false
1167, 32, Дарја, Ковач, 1977, FEMALE, 36.22958728134792, 17, 18, 6, LEFT_TOP, false
1168, 34, Каћа, Симић, 1973, FEMALE, 36.75359777943854, 19, 16, 20, LEFT_TOP, false
1169, 35, ﻿Никола, Максимовић, 2000, MALE, 36.90636963666951, 11, 13, 14, LEFT_BOTTOM, false
1170, 36, Павле, Аранаутовић, 2017, MALE, 36.411446900968514, 6, 25, 14, RIGHT, false
1171, 37, Владимир, Пузић, 2018, MALE, 35.85089149527247, 7, 9, 6, LEFT, false
1172, 38, Бојан, Јовановић, 1997, MALE, 36.398137656747004, 12, 25, 16, LEFT, false
1173, 39, Владимир, Босанчић, 2010, MALE, 36.360475491703845, 8, 25, 24, LEFT, false
1174, 40, Каћа, Миличевић, 2005, FEMALE, 35.83444676992461, 9, 25, 21, RIGHT, false
1175, 41, Петар, Обилић, 2009, MALE, 36.077037035255906, 10, 25, 13, LEFT, false
1176, 42, Ксенија, Жељковић, 2017, FEMALE, 36.79920667396875, 11, 8, 18, LEFT, false
1177, 43, Живојин, Пузић, 2018, MALE, 36.302433139395625, 12, 25, 13, LEFT, false
1178, 45, Симона, Косанчић, 2012, FEMALE, 36.152931767508015, 14, 7, 13, LEFT, false
1179, 46, Дарио, Марковић, 2003, MALE, 36.87049752311228, 15, 23, 14, RIGHT_BOTTOM, false
1180, 47, Неда, Јовановић, 2005, FEMALE, 35.876679724562656, 16, 13, 25, BOTTOM, false
1181, 1, Владана, Јовановић, 1996, FEMALE, 36.806471440466105, 1, 25, 20, LEFT, false
1182, 2, Јелена, Јовић, 1958, FEMALE, 35.95332837588378, 2, 22, 21, RIGHT, false
1183, 3, Каћа, Перић, 1958, FEMALE, 36.61924226593284, 3, 11, 24, TOP, false
1184, 4, Катарина, Пијетловић, 2018, FEMALE, 36.44687992485875, 1, 25, 16, LEFT, false
1185, 5, Стефана, Живановић, 1963, FEMALE, 36.82114864379636, 4, 7, 22, TOP, false
1186, 6, Драгољуб, Миличевић, 1967, MALE, 35.67228618749204, 1, 25, 20, LEFT, false
1187, 7, Драгољуб, Петровић, 1971, MALE, 36.15620255029654, 2, 22, 21, RIGHT, false
1188, 8, Јована, Јовановић, 1994, FEMALE, 36.71050633822746, 5, 16, 12, RIGHT, false
1189, 9, Николина, Пијетловић, 2019, FEMALE, 35.81826314511071, 2, 25, 18, RIGHT, false
1190, 10, Александар, Лазарев, 1956, MALE, 36.21935304086974, 3, 11, 24, TOP, false
1191, 11, Сретен, Ковачевић, 2013, MALE, 36.90054335655248, 3, 6, 5, LEFT, false
1192, 12, Вања, Петров, 1975, FEMALE, 35.97685994400777, 6, 25, 10, LEFT, false
1193, 13, Горан, Јојић, 1997, MALE, 36.190243628512576, 4, 7, 22, TOP, false
1194, 14, Ксенија, Максимовић, 1985, FEMALE, 35.97629657829171, 7, 8, 19, BOTTOM, false
1195, 15, Марија, Филиповић, 2007, FEMALE, 35.83556478910582, 4, 25, 23, LEFT, false
1196, 16, Бојан, Атанасијевић, 1947, MALE, 36.205871406134186, 5, 11, 9, TOP, false
1197, 17, Жељко, Живановић, 1931, MALE, 36.048151000239784, 6, 25, 9, LEFT, false
1198, 18, Васкрсија, Филиповић, 1948, FEMALE, 36.7624176877431, 8, 10, 22, RIGHT_TOP, false
1199, 19, Андрија, Косанчић, 2019, MALE, 36.61168322689645, 5, 24, 15, RIGHT_BOTTOM, false
1200, 20, Ђорђе, Ковач, 1924, MALE, 36.55829610794355, 7, 12, 17, LEFT, false
1201, 21, Адријана, Босанчић, 1961, FEMALE, 36.55490950391522, 9, 19, 9, LEFT, false
1202, 22, Нена, Перић, 1940, FEMALE, 36.893249433312874, 10, 13, 11, LEFT_BOTTOM, false
1203, 23, Обренка, Николић, 1926, FEMALE, 36.677825245813544, 11, 1, 12, RIGHT, false
1204, 24, Дуња, Ковач, 1950, FEMALE, 36.50384953298325, 12, 20, 17, RIGHT, false
1205, 26, Петар, Лазарев, 2000, MALE, 35.85702137882342, 8, 4, 25, BOTTOM, false
1206, 27, Рената, Стевановић, 1921, FEMALE, 36.41457436279785, 14, 9, 13, RIGHT, false
1207, 28, Добринка, Милосављевић, 1998, FEMALE, 35.86320398873583, 15, 6, 9, LEFT, false
1208, 30, Борис, Лазарев, 1966, MALE, 35.709471766219266, 9, 19, 10, LEFT, false
1209, 31, Миленко, Лазарев, 1964, MALE, 36.53087789791665, 10, 17, 15, LEFT, false
1210, 32, Дарја, Ковач, 1977, FEMALE, 36.22958728134792, 17, 17, 5, LEFT_TOP, false
1211, 34, Каћа, Симић, 1973, FEMALE, 36.75359777943854, 19, 16, 21, RIGHT, false
1212, 35, ﻿Никола, Максимовић, 2000, MALE, 36.90636963666951, 11, 12, 13, LEFT_TOP, false
1213, 36, Павле, Аранаутовић, 2017, MALE, 36.411446900968514, 6, 25, 15, RIGHT, false
1214, 37, Владимир, Пузић, 2018, MALE, 35.85089149527247, 7, 9, 5, LEFT, false
1215, 38, Бојан, Јовановић, 1997, MALE, 36.398137656747004, 12, 25, 15, LEFT, false
1216, 39, Владимир, Босанчић, 2010, MALE, 36.360475491703845, 8, 25, 23, LEFT, false
1217, 40, Каћа, Миличевић, 2005, FEMALE, 35.83444676992461, 9, 25, 22, RIGHT, false
1218, 41, Петар, Обилић, 2009, MALE, 36.077037035255906, 10, 25, 12, LEFT, false
1219, 42, Ксенија, Жељковић, 2017, FEMALE, 36.79920667396875, 11, 8, 17, LEFT, false
1220, 43, Живојин, Пузић, 2018, MALE, 36.302433139395625, 12, 25, 12, LEFT, false
1221, 45, Симона, Косанчић, 2012, FEMALE, 36.152931767508015, 14, 7, 12, LEFT, false
1222, 46, Дарио, Марковић, 2003, MALE, 36.87049752311228, 15, 24, 15, RIGHT_BOTTOM, false
1223, 47, Неда, Јовановић, 2005, FEMALE, 35.876679724562656, 16, 14, 25, BOTTOM, false
1224, 1, Владана, Јовановић, 1996, FEMALE, 36.806471440466105, 1, 25, 19, LEFT, false
1225, 2, Јелена, Јовић, 1958, FEMALE, 35.95332837588378, 2, 22, 22, RIGHT, false
1226, 3, Каћа, Перић, 1958, FEMALE, 36.61924226593284, 3, 12, 24, BOTTOM, false
1227, 4, Катарина, Пијетловић, 2018, FEMALE, 36.44687992485875, 1, 25, 15, LEFT, false
1228, 5, Стефана, Живановић, 1963, FEMALE, 36.82114864379636, 4, 6, 22, TOP, false
1229, 6, Драгољуб, Миличевић, 1967, MALE, 35.67228618749204, 1, 25, 19, LEFT, false
1230, 7, Драгољуб, Петровић, 1971, MALE, 36.15620255029654, 2, 22, 22, RIGHT, false
1231, 8, Јована, Јовановић, 1994, FEMALE, 36.71050633822746, 5, 16, 11, LEFT, false
1232, 9, Николина, Пијетловић, 2019, FEMALE, 35.81826314511071, 2, 25, 19, RIGHT, false
1233, 10, Александар, Лазарев, 1956, MALE, 36.21935304086974, 3, 12, 24, BOTTOM, false
1234, 11, Сретен, Ковачевић, 2013, MALE, 36.90054335655248, 3, 6, 4, LEFT, false
1235, 12, Вања, Петров, 1975, FEMALE, 35.97685994400777, 6, 25, 9, LEFT, false
1236, 13, Горан, Јојић, 1997, MALE, 36.190243628512576, 4, 6, 22, TOP, false
1237, 14, Ксенија, Максимовић, 1985, FEMALE, 35.97629657829171, 7, 9, 19, BOTTOM, false
1238, 15, Марија, Филиповић, 2007, FEMALE, 35.83556478910582, 4, 25, 22, LEFT, false
1239, 16, Бојан, Атанасијевић, 1947, MALE, 36.205871406134186, 5, 10, 9, TOP, false
1240, 17, Жељко, Живановић, 1931, MALE, 36.048151000239784, 6, 25, 8, LEFT, false
1241, 18, Васкрсија, Филиповић, 1948, FEMALE, 36.7624176877431, 8, 9, 23, RIGHT_TOP, false
1242, 19, Андрија, Косанчић, 2019, MALE, 36.61168322689645, 5, 25, 16, RIGHT_BOTTOM, false
1243, 20, Ђорђе, Ковач, 1924, MALE, 36.55829610794355, 7, 12, 16, LEFT, false
1244, 21, Адријана, Босанчић, 1961, FEMALE, 36.55490950391522, 9, 19, 10, RIGHT, false
1245, 23, Обренка, Николић, 1926, FEMALE, 36.677825245813544, 11, 1, 13, RIGHT, false
1246, 24, Дуња, Ковач, 1950, FEMALE, 36.50384953298325, 12, 21, 17, BOTTOM, false
1247, 26, Петар, Лазарев, 2000, MALE, 35.85702137882342, 8, 5, 25, BOTTOM, false
1248, 27, Рената, Стевановић, 1921, FEMALE, 36.41457436279785, 14, 9, 12, LEFT, false
1249, 28, Добринка, Милосављевић, 1998, FEMALE, 35.86320398873583, 15, 6, 10, RIGHT, false
1250, 29, Александра, Симић, 1994, FEMALE, 36.132697142690965, 16, 15, 18, RIGHT, false
1251, 30, Борис, Лазарев, 1966, MALE, 35.709471766219266, 9, 19, 9, LEFT, false
1252, 31, Миленко, Лазарев, 1964, MALE, 36.53087789791665, 10, 17, 14, LEFT, false
1253, 32, Дарја, Ковач, 1977, FEMALE, 36.22958728134792, 17, 16, 4, LEFT_TOP, false
1254, 34, Каћа, Симић, 1973, FEMALE, 36.75359777943854, 19, 16, 22, RIGHT, false
1255, 35, ﻿Никола, Максимовић, 2000, MALE, 36.90636963666951, 11, 13, 14, RIGHT_BOTTOM, false
1256, 36, Павле, Аранаутовић, 2017, MALE, 36.411446900968514, 6, 25, 16, RIGHT, false
1257, 37, Владимир, Пузић, 2018, MALE, 35.85089149527247, 7, 9, 4, LEFT, false
1258, 38, Бојан, Јовановић, 1997, MALE, 36.398137656747004, 12, 25, 14, LEFT, false
1259, 39, Владимир, Босанчић, 2010, MALE, 36.360475491703845, 8, 25, 22, LEFT, false
1260, 40, Каћа, Миличевић, 2005, FEMALE, 35.83444676992461, 9, 25, 23, RIGHT, false
1261, 41, Петар, Обилић, 2009, MALE, 36.077037035255906, 10, 25, 11, LEFT, false
1262, 42, Ксенија, Жељковић, 2017, FEMALE, 36.79920667396875, 11, 8, 16, LEFT, false
1263, 43, Живојин, Пузић, 2018, MALE, 36.302433139395625, 12, 25, 11, LEFT, false
1264, 45, Симона, Косанчић, 2012, FEMALE, 36.152931767508015, 14, 7, 11, LEFT, false
1265, 46, Дарио, Марковић, 2003, MALE, 36.87049752311228, 15, 25, 16, RIGHT_BOTTOM, false
1266, 47, Неда, Јовановић, 2005, FEMALE, 35.876679724562656, 16, 15, 25, BOTTOM, false
1267, 1, Владана, Јовановић, 1996, FEMALE, 36.806471440466105, 1, 25, 18, LEFT, false
1268, 2, Јелена, Јовић, 1958, FEMALE, 35.95332837588378, 2, 22, 23, RIGHT, false
1269, 3, Каћа, Перић, 1958, FEMALE, 36.61924226593284, 3, 13, 24, BOTTOM, false
1270, 4, Катарина, Пијетловић, 2018, FEMALE, 36.44687992485875, 1, 25, 14, LEFT, false
1271, 5, Стефана, Живановић, 1963, FEMALE, 36.82114864379636, 4, 5, 22, TOP, false
1272, 6, Драгољуб, Миличевић, 1967, MALE, 35.67228618749204, 1, 25, 18, LEFT, false
1273, 7, Драгољуб, Петровић, 1971, MALE, 36.15620255029654, 2, 22, 23, RIGHT, false
1274, 8, Јована, Јовановић, 1994, FEMALE, 36.71050633822746, 5, 16, 10, LEFT, false
1275, 9, Николина, Пијетловић, 2019, FEMALE, 35.81826314511071, 2, 25, 20, RIGHT, false
1276, 10, Александар, Лазарев, 1956, MALE, 36.21935304086974, 3, 13, 24, BOTTOM, false
1277, 11, Сретен, Ковачевић, 2013, MALE, 36.90054335655248, 3, 6, 3, LEFT, false
1278, 12, Вања, Петров, 1975, FEMALE, 35.97685994400777, 6, 25, 8, LEFT, false
1279, 13, Горан, Јојић, 1997, MALE, 36.190243628512576, 4, 5, 22, TOP, false
1280, 14, Ксенија, Максимовић, 1985, FEMALE, 35.97629657829171, 7, 10, 19, BOTTOM, false
1281, 15, Марија, Филиповић, 2007, FEMALE, 35.83556478910582, 4, 25, 21, LEFT, false
1282, 17, Жељко, Живановић, 1931, MALE, 36.048151000239784, 6, 25, 7, LEFT, false
1283, 18, Васкрсија, Филиповић, 1948, FEMALE, 36.7624176877431, 8, 8, 24, RIGHT_TOP, false
1284, 19, Андрија, Косанчић, 2019, MALE, 36.61168322689645, 5, 25, 17, RIGHT, false
1285, 20, Ђорђе, Ковач, 1924, MALE, 36.55829610794355, 7, 12, 17, RIGHT, false
1286, 21, Адријана, Босанчић, 1961, FEMALE, 36.55490950391522, 9, 19, 11, RIGHT, false
1287, 22, Нена, Перић, 1940, FEMALE, 36.893249433312874, 10, 12, 12, RIGHT_TOP, false
1288, 23, Обренка, Николић, 1926, FEMALE, 36.677825245813544, 11, 1, 14, RIGHT, false
1289, 24, Дуња, Ковач, 1950, FEMALE, 36.50384953298325, 12, 22, 17, BOTTOM, false
1290, 26, Петар, Лазарев, 2000, MALE, 35.85702137882342, 8, 6, 25, BOTTOM, false
1291, 27, Рената, Стевановић, 1921, FEMALE, 36.41457436279785, 14, 9, 13, RIGHT, false
1292, 28, Добринка, Милосављевић, 1998, FEMALE, 35.86320398873583, 15, 6, 11, RIGHT, false
1293, 29, Александра, Симић, 1994, FEMALE, 36.132697142690965, 16, 15, 19, RIGHT, false
1294, 30, Борис, Лазарев, 1966, MALE, 35.709471766219266, 9, 19, 10, RIGHT, false
1295, 31, Миленко, Лазарев, 1964, MALE, 36.53087789791665, 10, 17, 15, RIGHT, false
1296, 32, Дарја, Ковач, 1977, FEMALE, 36.22958728134792, 17, 15, 3, LEFT_TOP, false
1297, 34, Каћа, Симић, 1973, FEMALE, 36.75359777943854, 19, 16, 23, RIGHT, false
1298, 35, ﻿Никола, Максимовић, 2000, MALE, 36.90636963666951, 11, 14, 15, RIGHT_BOTTOM, false
1299, 36, Павле, Аранаутовић, 2017, MALE, 36.411446900968514, 6, 25, 17, RIGHT, false
1300, 37, Владимир, Пузић, 2018, MALE, 35.85089149527247, 7, 9, 3, LEFT, false
1301, 38, Бојан, Јовановић, 1997, MALE, 36.398137656747004, 12, 25, 13, LEFT, false
1302, 39, Владимир, Босанчић, 2010, MALE, 36.360475491703845, 8, 25, 21, LEFT, false
1303, 40, Каћа, Миличевић, 2005, FEMALE, 35.83444676992461, 9, 25, 24, RIGHT, false
1304, 41, Петар, Обилић, 2009, MALE, 36.077037035255906, 10, 25, 10, LEFT, false
1305, 42, Ксенија, Жељковић, 2017, FEMALE, 36.79920667396875, 11, 8, 17, RIGHT, false
1306, 43, Живојин, Пузић, 2018, MALE, 36.302433139395625, 12, 25, 10, LEFT, false
1307, 45, Симона, Косанчић, 2012, FEMALE, 36.152931767508015, 14, 7, 10, LEFT, false
1308, 46, Дарио, Марковић, 2003, MALE, 36.87049752311228, 15, 25, 17, RIGHT, false
1309, 47, Неда, Јовановић, 2005, FEMALE, 35.876679724562656, 16, 16, 25, BOTTOM, false
1310, 1, Владана, Јовановић, 1996, FEMALE, 36.806471440466105, 1, 25, 17, LEFT, false
1311, 2, Јелена, Јовић, 1958, FEMALE, 35.95332837588378, 2, 22, 24, RIGHT, false
1312, 3, Каћа, Перић, 1958, FEMALE, 36.61924226593284, 3, 13, 23, LEFT, false
1313, 4, Катарина, Пијетловић, 2018, FEMALE, 36.44687992485875, 1, 25, 13, LEFT, false
1314, 5, Стефана, Живановић, 1963, FEMALE, 36.82114864379636, 4, 4, 22, TOP, false
1315, 6, Драгољуб, Миличевић, 1967, MALE, 35.67228618749204, 1, 25, 17, LEFT, false
1316, 7, Драгољуб, Петровић, 1971, MALE, 36.15620255029654, 2, 22, 24, RIGHT, false
1317, 8, Јована, Јовановић, 1994, FEMALE, 36.71050633822746, 5, 16, 9, LEFT, false
1318, 9, Николина, Пијетловић, 2019, FEMALE, 35.81826314511071, 2, 25, 21, RIGHT, false
1319, 10, Александар, Лазарев, 1956, MALE, 36.21935304086974, 3, 13, 23, LEFT, false
1320, 11, Сретен, Ковачевић, 2013, MALE, 36.90054335655248, 3, 6, 2, LEFT, false
1321, 12, Вања, Петров, 1975, FEMALE, 35.97685994400777, 6, 25, 7, LEFT, false
1322, 13, Горан, Јојић, 1997, MALE, 36.190243628512576, 4, 4, 22, TOP, false
1323, 14, Ксенија, Максимовић, 1985, FEMALE, 35.97629657829171, 7, 11, 19, BOTTOM, false
1324, 15, Марија, Филиповић, 2007, FEMALE, 35.83556478910582, 4, 25, 20, LEFT, false
1325, 16, Бојан, Атанасијевић, 1947, MALE, 36.205871406134186, 5, 11, 9, BOTTOM, false
1326, 17, Жељко, Живановић, 1931, MALE, 36.048151000239784, 6, 25, 6, LEFT, false
1327, 18, Васкрсија, Филиповић, 1948, FEMALE, 36.7624176877431, 8, 7, 25, RIGHT_TOP, false
1328, 19, Андрија, Косанчић, 2019, MALE, 36.61168322689645, 5, 25, 18, RIGHT, false
1329, 20, Ђорђе, Ковач, 1924, MALE, 36.55829610794355, 7, 12, 18, RIGHT, false
1330, 21, Адријана, Босанчић, 1961, FEMALE, 36.55490950391522, 9, 19, 12, RIGHT, false
1331, 22, Нена, Перић, 1940, FEMALE, 36.893249433312874, 10, 13, 12, BOTTOM, false
1332, 23, Обренка, Николић, 1926, FEMALE, 36.677825245813544, 11, 2, 14, BOTTOM, false
1333, 24, Дуња, Ковач, 1950, FEMALE, 36.50384953298325, 12, 22, 16, LEFT, false
1334, 26, Петар, Лазарев, 2000, MALE, 35.85702137882342, 8, 7, 25, BOTTOM, false
1335, 27, Рената, Стевановић, 1921, FEMALE, 36.41457436279785, 14, 10, 13, BOTTOM, false
1336, 28, Добринка, Милосављевић, 1998, FEMALE, 35.86320398873583, 15, 6, 12, RIGHT, false
1337, 29, Александра, Симић, 1994, FEMALE, 36.132697142690965, 16, 15, 20, RIGHT, false
1338, 30, Борис, Лазарев, 1966, MALE, 35.709471766219266, 9, 19, 11, RIGHT, false
1339, 31, Миленко, Лазарев, 1964, MALE, 36.53087789791665, 10, 17, 16, RIGHT, false
1340, 32, Дарја, Ковач, 1977, FEMALE, 36.22958728134792, 17, 14, 2, LEFT_TOP, false
1341, 34, Каћа, Симић, 1973, FEMALE, 36.75359777943854, 19, 16, 24, RIGHT, false
1342, 35, ﻿Никола, Максимовић, 2000, MALE, 36.90636963666951, 11, 13, 15, TOP, false
1343, 36, Павле, Аранаутовић, 2017, MALE, 36.411446900968514, 6, 25, 18, RIGHT, false
1344, 37, Владимир, Пузић, 2018, MALE, 35.85089149527247, 7, 9, 2, LEFT, false
1345, 38, Бојан, Јовановић, 1997, MALE, 36.398137656747004, 12, 25, 12, LEFT, false
1346, 39, Владимир, Босанчић, 2010, MALE, 36.360475491703845, 8, 25, 20, LEFT, false
1347, 40, Каћа, Миличевић, 2005, FEMALE, 35.83444676992461, 9, 25, 25, RIGHT, false
1348, 41, Петар, Обилић, 2009, MALE, 36.077037035255906, 10, 25, 9, LEFT, false
1349, 42, Ксенија, Жељковић, 2017, FEMALE, 36.79920667396875, 11, 8, 18, RIGHT, false
1350, 43, Живојин, Пузић, 2018, MALE, 36.302433139395625, 12, 25, 9, LEFT, false
1351, 45, Симона, Косанчић, 2012, FEMALE, 36.152931767508015, 14, 7, 9, LEFT, false
1352, 46, Дарио, Марковић, 2003, MALE, 36.87049752311228, 15, 25, 18, RIGHT, false
1353, 47, Неда, Јовановић, 2005, FEMALE, 35.876679724562656, 16, 17, 25, BOTTOM, false
1354, 1, Владана, Јовановић, 1996, FEMALE, 36.806471440466105, 1, 25, 16, LEFT, false
1355, 2, Јелена, Јовић, 1958, FEMALE, 35.95332837588378, 2, 22, 25, RIGHT, false
1356, 3, Каћа, Перић, 1958, FEMALE, 36.61924226593284, 3, 13, 24, RIGHT, false
1357, 4, Катарина, Пијетловић, 2018, FEMALE, 36.44687992485875, 1, 25, 12, LEFT, false
1358, 5, Стефана, Живановић, 1963, FEMALE, 36.82114864379636, 4, 3, 22, TOP, false
1359, 6, Драгољуб, Миличевић, 1967, MALE, 35.67228618749204, 1, 25, 16, LEFT, false
1360, 7, Драгољуб, Петровић, 1971, MALE, 36.15620255029654, 2, 22, 25, RIGHT, false
1361, 8, Јована, Јовановић, 1994, FEMALE, 36.71050633822746, 5, 16, 8, LEFT, false
1362, 9, Николина, Пијетловић, 2019, FEMALE, 35.81826314511071, 2, 25, 22, RIGHT, false
1363, 10, Александар, Лазарев, 1956, MALE, 36.21935304086974, 3, 13, 24, RIGHT, false
1364, 11, Сретен, Ковачевић, 2013, MALE, 36.90054335655248, 3, 6, 1, LEFT, false
1365, 12, Вања, Петров, 1975, FEMALE, 35.97685994400777, 6, 25, 6, LEFT, false
1366, 13, Горан, Јојић, 1997, MALE, 36.190243628512576, 4, 3, 22, TOP, false
1367, 14, Ксенија, Максимовић, 1985, FEMALE, 35.97629657829171, 7, 12, 19, BOTTOM, false
1368, 15, Марија, Филиповић, 2007, FEMALE, 35.83556478910582, 4, 25, 19, LEFT, false
1369, 16, Бојан, Атанасијевић, 1947, MALE, 36.205871406134186, 5, 12, 9, BOTTOM, false
1370, 17, Жељко, Живановић, 1931, MALE, 36.048151000239784, 6, 24, 6, TOP, false
1371, 18, Васкрсија, Филиповић, 1948, FEMALE, 36.7624176877431, 8, 8, 25, BOTTOM, false
1372, 19, Андрија, Косанчић, 2019, MALE, 36.61168322689645, 5, 25, 19, RIGHT, false
1373, 20, Ђорђе, Ковач, 1924, MALE, 36.55829610794355, 7, 11, 17, LEFT_TOP, false
1374, 21, Адријана, Босанчић, 1961, FEMALE, 36.55490950391522, 9, 19, 13, RIGHT, false
1375, 23, Обренка, Николић, 1926, FEMALE, 36.677825245813544, 11, 3, 14, BOTTOM, false
1376, 24, Дуња, Ковач, 1950, FEMALE, 36.50384953298325, 12, 22, 15, LEFT, false
1377, 26, Петар, Лазарев, 2000, MALE, 35.85702137882342, 8, 8, 25, BOTTOM, false
1378, 27, Рената, Стевановић, 1921, FEMALE, 36.41457436279785, 14, 10, 12, LEFT, false
1379, 28, Добринка, Милосављевић, 1998, FEMALE, 35.86320398873583, 15, 6, 13, RIGHT, false
1380, 29, Александра, Симић, 1994, FEMALE, 36.132697142690965, 16, 15, 21, RIGHT, false
1381, 30, Борис, Лазарев, 1966, MALE, 35.709471766219266, 9, 19, 12, RIGHT, false
1382, 31, Миленко, Лазарев, 1964, MALE, 36.53087789791665, 10, 17, 17, RIGHT, false
1383, 32, Дарја, Ковач, 1977, FEMALE, 36.22958728134792, 17, 13, 1, LEFT_TOP, false
1384, 34, Каћа, Симић, 1973, FEMALE, 36.75359777943854, 19, 16, 25, RIGHT, false
1385, 35, ﻿Никола, Максимовић, 2000, MALE, 36.90636963666951, 11, 14, 16, RIGHT_BOTTOM, false
1386, 36, Павле, Аранаутовић, 2017, MALE, 36.411446900968514, 6, 25, 19, RIGHT, false
1387, 37, Владимир, Пузић, 2018, MALE, 35.85089149527247, 7, 9, 1, LEFT, false
1388, 38, Бојан, Јовановић, 1997, MALE, 36.398137656747004, 12, 25, 11, LEFT, false
